municipio,uf,estado,regiao,populacao,renda_media_mensal,pib_anual_mil_reais,pib_per_capita_reais
Municipio BA-156,BA,Bahia,Nordeste,6025,1190.38,78472.6,13024.5
Municipio MT-104,MT,Mato Grosso,Centro-Oeste,16620,1935.92,420853.63,25322.12
Municipio MG-756,MG,Minas Gerais,Sudeste,5604,1599.73,126543.2,22580.87
Municipio SP-228,SP,São Paulo,Sudeste,22813,1808.99,762054.73,33404.41
Municipio SP-143,SP,São Paulo,Sudeste,1149,1148.41,25140.7,21880.5
Municipio PB-018,PB,Paraíba,Nordeste,9316,1055.44,145185.3,15584.51
Municipio MG-685,MG,Minas Gerais,Sudeste,15616,1886.05,384405.1,24616.11
Municipio MS-064,MS,Mato Grosso do Sul,Centro-Oeste,56630,1537.14,1340968.74,23679.48
Municipio PE-110,PE,Pernambuco,Nordeste,13917,740.21,119360.61,8576.6
Municipio PE-113,PE,Pernambuco,Nordeste,159037,625.06,1851564.25,11642.35
Municipio MG-316,MG,Minas Gerais,Sudeste,83920,1211.84,1776637.96,21170.61
Municipio MT-036,MT,Mato Grosso,Centro-Oeste,34558,2135.32,1189352.1,34416.11
Municipio PB-115,PB,Paraíba,Nordeste,16960,1263.01,296387.29,17475.67
Municipio PI-127,PI,Piauí,Nordeste,14710,1222.6,273933.42,18622.26
Municipio PI-176,PI,Piauí,Nordeste,101431,944.12,1523251.13,15017.61
Municipio RS-387,RS,Rio Grande do Sul,Sul,3538,1735.58,76631.37,21659.52
Municipio RS-347,RS,Rio Grande do Sul,Sul,5683,1168.76,84420.47,14854.91
Municipio PA-060,PA,Pará,Norte,17532,861.36,181410.49,10347.39
Municipio PI-061,PI,Piauí,Nordeste,5751,1219.08,122952.95,21379.4
Municipio MG-611,MG,Minas Gerais,Sudeste,9673,1684.81,215576.61,22286.43
Municipio RS-282,RS,Rio Grande do Sul,Sul,19568,2417.29,516437.13,26391.92
Municipio MG-674,MG,Minas Gerais,Sudeste,17145,1768.73,472045.9,27532.57
Municipio RO-014,RO,Rondônia,Norte,1427,865.61,21259.44,14898.0
Municipio PE-009,PE,Pernambuco,Nordeste,6126,1278.33,89765.09,14653.13
Municipio RJ-034,RJ,Rio de Janeiro,Sudeste,64085,2071.47,2085662.66,32545.25
Municipio SC-266,SC,Santa Catarina,Sul,4914,1777.6,94649.07,19261.11
Municipio PE-066,PE,Pernambuco,Nordeste,11923,701.57,113911.97,9553.97
Municipio SP-275,SP,São Paulo,Sudeste,83279,1657.22,1555858.05,18682.48
Municipio PI-045,PI,Piauí,Nordeste,113928,954.99,1732839.24,15209.95
Municipio MT-139,MT,Mato Grosso,Centro-Oeste,5500,1314.19,79990.41,14543.71
Municipio SP-306,SP,São Paulo,Sudeste,3751,1071.38,44721.48,11922.55
Municipio PA-104,PA,Pará,Norte,1689,746.93,15448.45,9146.51
Municipio BA-166,BA,Bahia,Nordeste,70429,931.39,953570.12,13539.45
Municipio SC-199,SC,Santa Catarina,Sul,6911,1093.3,86390.06,12500.37
Municipio MT-017,MT,Mato Grosso,Centro-Oeste,5881,2123.49,193078.43,32830.88
Municipio MG-796,MG,Minas Gerais,Sudeste,10047,2003.09,281517.49,28020.05
Municipio PR-208,PR,Paraná,Sul,10706,2138.9,364558.26,34051.77
Municipio SC-139,SC,Santa Catarina,Sul,29815,1374.8,659601.44,22123.14
Municipio PI-180,PI,Piauí,Nordeste,28329,733.78,283892.66,10021.27
Municipio AL-086,AL,Alagoas,Nordeste,26480,822.73,411700.38,15547.6
Municipio MA-053,MA,Maranhão,Nordeste,18253,698.14,157649.57,8636.91
Municipio PE-117,PE,Pernambuco,Nordeste,2875,907.09,47637.58,16569.59
Municipio BA-276,BA,Bahia,Nordeste,913,993.84,14264.03,15623.25
Municipio RN-063,RN,Rio Grande do Norte,Nordeste,14340,1217.81,209982.48,14643.13
Municipio MG-328,MG,Minas Gerais,Sudeste,120274,2113.34,4074652.9,33878.09
Municipio SP-449,SP,São Paulo,Sudeste,11182,1589.39,222736.4,19919.19
Municipio MG-822,MG,Minas Gerais,Sudeste,2119,1853.53,58452.07,27584.74
Municipio BA-032,BA,Bahia,Nordeste,22516,1315.13,482696.92,21437.95
Municipio MG-032,MG,Minas Gerais,Sudeste,2630,2214.91,66014.16,25100.44
Municipio PB-223,PB,Paraíba,Nordeste,11347,644.84,103261.53,9100.34
Municipio MG-538,MG,Minas Gerais,Sudeste,16577,1164.25,214403.77,12933.81
Municipio SE-010,SE,Sergipe,Nordeste,9900,1239.27,184497.86,18636.15
Municipio SE-034,SE,Sergipe,Nordeste,39503,1163.05,542794.18,13740.58
Municipio MG-076,MG,Minas Gerais,Sudeste,2777,1882.77,86878.2,31284.91
Municipio AC-005,AC,Acre,Norte,9765,1316.51,161801.23,16569.51
Municipio AL-034,AL,Alagoas,Nordeste,11504,642.51,96883.51,8421.72
Municipio MG-492,MG,Minas Gerais,Sudeste,3783,1716.11,111130.13,29376.19
Municipio MG-829,MG,Minas Gerais,Sudeste,3456,2108.88,89150.6,25795.89
Municipio GO-063,GO,Goiás,Centro-Oeste,7607,1476.96,145519.97,19129.74
Municipio BA-081,BA,Bahia,Nordeste,1143,1172.36,20753.45,18157.0
Municipio MT-002,MT,Mato Grosso,Centro-Oeste,12251,1007.74,188013.68,15346.8
Municipio RS-041,RS,Rio Grande do Sul,Sul,30912,1900.78,798363.0,25826.96
Municipio PR-267,PR,Paraná,Sul,4778,1614.67,120435.73,25206.31
Municipio RJ-018,RJ,Rio de Janeiro,Sudeste,32860,2046.46,782490.53,23812.86
Municipio BA-020,BA,Bahia,Nordeste,16323,586.88,179216.62,10979.39
Municipio RS-194,RS,Rio Grande do Sul,Sul,3925,1853.72,104101.37,26522.64
Municipio RS-321,RS,Rio Grande do Sul,Sul,6772,1644.86,183937.47,27161.47
Municipio PA-003,PA,Pará,Norte,62611,1228.48,1163146.95,18577.36
Municipio SP-312,SP,São Paulo,Sudeste,2878,2219.01,106938.63,37157.27
Municipio AL-014,AL,Alagoas,Nordeste,10869,889.72,165305.12,15208.86
Municipio SP-026,SP,São Paulo,Sudeste,2489,2237.94,89096.19,35795.98
Municipio MG-524,MG,Minas Gerais,Sudeste,780,1504.95,15561.62,19950.79
Municipio AM-056,AM,Amazonas,Norte,8548,1206.48,137856.14,16127.3
Municipio SE-052,SE,Sergipe,Nordeste,64471,895.21,650404.22,10088.32
Municipio SP-507,SP,São Paulo,Sudeste,33204,2011.19,734276.23,22114.09
Municipio SC-110,SC,Santa Catarina,Sul,5043,1794.64,155346.06,30804.3
Municipio MG-331,MG,Minas Gerais,Sudeste,36619,2153.26,1331002.97,36347.33
Municipio PR-136,PR,Paraná,Sul,3529,1908.86,93748.97,26565.31
Municipio SC-050,SC,Santa Catarina,Sul,6094,1825.85,163658.77,26855.72
Municipio PA-107,PA,Pará,Norte,63105,1150.59,1333055.07,21124.4
Municipio PI-092,PI,Piauí,Nordeste,3708,917.4,57134.7,15408.5
Municipio PE-032,PE,Pernambuco,Nordeste,32656,1266.99,752924.22,23056.23
Municipio SE-042,SE,Sergipe,Nordeste,11883,1063.01,153933.24,12954.07
Municipio GO-177,GO,Goiás,Centro-Oeste,7503,1707.41,152716.65,20354.08
Municipio SC-095,SC,Santa Catarina,Sul,14879,1561.78,360798.06,24248.81
Municipio MA-004,MA,Maranhão,Nordeste,7243,1320.15,121371.41,16757.06
Municipio MG-460,MG,Minas Gerais,Sudeste,50867,1721.97,1319972.0,25949.48
Municipio MA-003,MA,Maranhão,Nordeste,15032,571.63,142516.76,9480.89
Municipio MG-518,MG,Minas Gerais,Sudeste,91941,1625.93,2627034.49,28573.05
Municipio MG-354,MG,Minas Gerais,Sudeste,5365,1885.97,192280.29,35839.76
Municipio GO-167,GO,Goiás,Centro-Oeste,5189,987.47,87748.21,16910.43
Municipio SP-518,SP,São Paulo,Sudeste,68015,2055.64,1764423.03,25941.68
Municipio SP-114,SP,São Paulo,Sudeste,11157,1957.6,399335.15,35792.34
Municipio MG-332,MG,Minas Gerais,Sudeste,8837,1052.08,172019.9,19465.87
Municipio RO-009,RO,Rondônia,Norte,13678,1107.0,245114.51,17920.35
Municipio MA-196,MA,Maranhão,Nordeste,17344,1266.82,276799.24,15959.37
Municipio RN-159,RN,Rio Grande do Norte,Nordeste,51406,1053.11,691363.72,13449.09
Municipio RO-051,RO,Rondônia,Norte,17771,601.8,116104.73,6533.38
Municipio GO-223,GO,Goiás,Centro-Oeste,21375,1514.19,370803.72,17347.54
Municipio MG-252,MG,Minas Gerais,Sudeste,28411,1101.88,429272.91,15109.39
Municipio MG-584,MG,Minas Gerais,Sudeste,6008,2007.19,198625.81,33060.22
Municipio PB-021,PB,Paraíba,Nordeste,1056325,1114.53,13405192.36,12690.41
Municipio SC-160,SC,Santa Catarina,Sul,42600,1491.07,1168839.3,27437.54
Municipio MT-090,MT,Mato Grosso,Centro-Oeste,875,1551.18,19391.54,22161.76
Municipio MG-318,MG,Minas Gerais,Sudeste,6440,1077.75,117525.52,18249.3
Municipio CE-129,CE,Ceará,Nordeste,14404,704.57,151752.43,10535.44
Municipio RS-401,RS,Rio Grande do Sul,Sul,6754,2534.2,214164.99,31709.36
Municipio SP-613,SP,São Paulo,Sudeste,8487,1740.93,208044.69,24513.34
Municipio PB-154,PB,Paraíba,Nordeste,9201,674.61,90245.07,9808.18
Municipio MA-127,MA,Maranhão,Nordeste,12237,1249.84,249682.25,20403.88
Municipio GO-006,GO,Goiás,Centro-Oeste,18480,1775.47,432453.61,23401.17
Municipio PR-287,PR,Paraná,Sul,1153,1695.4,30011.79,26029.31
Municipio ES-043,ES,Espírito Santo,Sudeste,780,1847.11,16223.87,20799.83
Municipio CE-029,CE,Ceará,Nordeste,4054,733.98,46736.34,11528.45
Municipio PR-102,PR,Paraná,Sul,6642,2100.26,186697.31,28108.6
Municipio PR-266,PR,Paraná,Sul,74800,2090.22,2844454.6,38027.47
Municipio GO-218,GO,Goiás,Centro-Oeste,6423,1269.49,109695.09,17078.48
Municipio PI-162,PI,Piauí,Nordeste,8629,911.47,113145.33,13112.22
Municipio PI-043,PI,Piauí,Nordeste,22707,737.69,272348.52,11994.03
Municipio SP-264,SP,São Paulo,Sudeste,4293,1991.45,132640.39,30896.9
Municipio MG-203,MG,Minas Gerais,Sudeste,27114,1658.26,745038.57,27478.0
Municipio RN-165,RN,Rio Grande do Norte,Nordeste,9518,1218.38,143884.38,15117.08
Municipio PE-041,PE,Pernambuco,Nordeste,12755,828.86,194735.66,15267.4
Municipio AM-026,AM,Amazonas,Norte,35131,1034.38,486743.93,13855.11
Municipio AL-098,AL,Alagoas,Nordeste,92676,666.18,1151376.13,12423.67
Municipio MG-339,MG,Minas Gerais,Sudeste,13744,1075.88,191376.61,13924.38
Municipio CE-080,CE,Ceará,Nordeste,33755,959.11,485990.12,14397.57
Municipio MG-467,MG,Minas Gerais,Sudeste,2479,2419.19,105925.03,42728.94
Municipio SC-204,SC,Santa Catarina,Sul,7920,2270.95,334864.83,42280.91
Municipio MG-819,MG,Minas Gerais,Sudeste,3434,1879.47,112917.7,32882.27
Municipio SP-090,SP,São Paulo,Sudeste,11703,1745.64,259319.43,22158.37
Municipio GO-075,GO,Goiás,Centro-Oeste,41523,1392.35,642166.75,15465.33
Municipio MG-816,MG,Minas Gerais,Sudeste,11381,2017.82,270456.56,23763.87
Municipio SC-093,SC,Santa Catarina,Sul,17367,2435.33,713671.96,41093.57
Municipio GO-117,GO,Goiás,Centro-Oeste,16077,1925.27,339351.46,21107.88
Municipio GO-026,GO,Goiás,Centro-Oeste,3884,1612.68,113303.21,29171.78
Municipio PB-191,PB,Paraíba,Nordeste,20121,908.61,283757.87,14102.57
Municipio MS-067,MS,Mato Grosso do Sul,Centro-Oeste,19783,2185.41,468629.16,23688.48
Municipio RS-441,RS,Rio Grande do Sul,Sul,36604,1947.66,1104385.06,30171.16
Municipio MG-682,MG,Minas Gerais,Sudeste,23334,1142.64,499132.46,21390.78
Municipio RS-157,RS,Rio Grande do Sul,Sul,5819,2316.96,202930.98,34873.86
Municipio PB-220,PB,Paraíba,Nordeste,120750,955.71,2195723.17,18184.04
Municipio MT-014,MT,Mato Grosso,Centro-Oeste,22334,1082.44,368696.72,16508.32
Municipio RS-312,RS,Rio Grande do Sul,Sul,3750,1048.23,63336.67,16889.78
Municipio SP-605,SP,São Paulo,Sudeste,67580,1732.12,2185633.85,32341.43
Municipio MG-187,MG,Minas Gerais,Sudeste,7569,1625.74,210249.47,27777.71
Municipio CE-128,CE,Ceará,Nordeste,2334,623.68,24347.23,10431.55
Municipio PA-037,PA,Pará,Norte,25850,1086.19,304993.12,11798.57
Municipio AC-013,AC,Acre,Norte,1910,653.88,13533.52,7085.61
Municipio MT-085,MT,Mato Grosso,Centro-Oeste,7407,2059.55,242768.25,32775.52
Municipio GO-093,GO,Goiás,Centro-Oeste,14382,2302.52,543014.55,37756.54
Municipio BA-180,BA,Bahia,Nordeste,8898,809.16,106134.12,11927.86
Municipio RS-235,RS,Rio Grande do Sul,Sul,68398,1518.06,1412641.84,20653.26
Municipio SP-326,SP,São Paulo,Sudeste,23796,1743.12,662639.5,27846.68
Municipio SP-021,SP,São Paulo,Sudeste,40587,1622.4,819678.39,20195.59
Municipio AL-023,AL,Alagoas,Nordeste,23876,610.75,241538.24,10116.36
Municipio SP-201,SP,São Paulo,Sudeste,20735,1426.98,560583.77,27035.63
Municipio MG-212,MG,Minas Gerais,Sudeste,24764,1200.11,416135.7,16804.06
Municipio MG-050,MG,Minas Gerais,Sudeste,8278,1791.88,282409.96,34115.72
Municipio PB-159,PB,Paraíba,Nordeste,92193,598.94,955851.65,10367.94
Municipio SC-228,SC,Santa Catarina,Sul,50121,1958.02,1085599.09,21659.57
Municipio SP-438,SP,São Paulo,Sudeste,6324,1661.4,152666.35,24140.79
Municipio SP-226,SP,São Paulo,Sudeste,5397,2036.08,153950.47,28525.19
Municipio PR-137,PR,Paraná,Sul,13441,2292.08,471172.65,35054.88
Municipio SE-068,SE,Sergipe,Nordeste,2661,1083.98,41281.46,15513.51
Municipio PI-216,PI,Piauí,Nordeste,7968,1270.8,185460.9,23275.72
Municipio RJ-088,RJ,Rio de Janeiro,Sudeste,17261,1182.62,295189.39,17101.52
Municipio RN-118,RN,Rio Grande do Norte,Nordeste,5649,551.71,57348.73,10152.01
Municipio SC-174,SC,Santa Catarina,Sul,9173,1867.92,262097.41,28572.7
Municipio RN-074,RN,Rio Grande do Norte,Nordeste,13273,1210.07,269101.69,20274.37
Municipio SP-083,SP,São Paulo,Sudeste,5399,1351.55,115756.85,21440.42
Municipio SP-401,SP,São Paulo,Sudeste,1370,1840.79,35189.78,25685.97
Municipio PI-191,PI,Piauí,Nordeste,4160,604.18,29091.15,6993.06
Municipio MS-074,MS,Mato Grosso do Sul,Centro-Oeste,1704,2231.65,57500.82,33744.61
Municipio MG-500,MG,Minas Gerais,Sudeste,5151,1649.78,139597.82,27101.11
Municipio RJ-003,RJ,Rio de Janeiro,Sudeste,18002,1513.24,482835.16,26821.2
Municipio MA-136,MA,Maranhão,Nordeste,17852,1011.48,245474.92,13750.56
Municipio RS-178,RS,Rio Grande do Sul,Sul,31364,2135.58,961770.89,30664.8
Municipio PR-361,PR,Paraná,Sul,34924,1714.04,783120.36,22423.56
Municipio AL-024,AL,Alagoas,Nordeste,8011,1288.53,137219.02,17128.83
Municipio BA-003,BA,Bahia,Nordeste,2230,1012.49,37741.54,16924.46
Municipio BA-347,BA,Bahia,Nordeste,10352,654.75,111144.54,10736.53
Municipio SP-276,SP,São Paulo,Sudeste,42536,2336.35,1285607.53,30223.99
Municipio MG-534,MG,Minas Gerais,Sudeste,15507,1454.37,263800.12,17011.68
Municipio SP-545,SP,São Paulo,Sudeste,1744,2384.92,73251.57,42002.05
Municipio SP-495,SP,São Paulo,Sudeste,4494,1715.72,136418.13,30355.61
Municipio SC-060,SC,Santa Catarina,Sul,21328,1570.28,489238.28,22938.78
Municipio RJ-059,RJ,Rio de Janeiro,Sudeste,17434,1760.74,512753.31,29411.11
Municipio MT-088,MT,Mato Grosso,Centro-Oeste,14290,1835.76,314617.16,22016.6
Municipio BA-292,BA,Bahia,Nordeste,8253,1154.43,127965.9,15505.38
Municipio TO-108,TO,Tocantins,Norte,5334,732.89,46034.93,8630.47
Municipio BA-031,BA,Bahia,Nordeste,289252,1258.68,6519642.7,22539.66
Municipio SP-540,SP,São Paulo,Sudeste,780,2010.13,26275.74,33686.85
Municipio PR-024,PR,Paraná,Sul,22778,2499.94,683227.47,29995.06
Municipio BA-309,BA,Bahia,Nordeste,62651,751.84,577493.01,9217.62
Municipio MT-003,MT,Mato Grosso,Centro-Oeste,49174,1376.99,947490.7,19268.12
Municipio PR-084,PR,Paraná,Sul,32101,1901.67,1095608.52,34130.04
Municipio SC-156,SC,Santa Catarina,Sul,5936,1338.01,113306.37,19088.0
Municipio MS-069,MS,Mato Grosso do Sul,Centro-Oeste,3165,1508.61,64529.58,20388.49
Municipio RS-428,RS,Rio Grande do Sul,Sul,17959,1571.46,518203.39,28854.8
Municipio MG-123,MG,Minas Gerais,Sudeste,46364,2228.15,1605534.33,34628.9
Municipio BA-317,BA,Bahia,Nordeste,117155,758.84,1008307.48,8606.61
Municipio MG-030,MG,Minas Gerais,Sudeste,18241,1741.51,482431.1,26447.62
Municipio BA-185,BA,Bahia,Nordeste,1342,558.15,12925.2,9631.3
Municipio TO-050,TO,Tocantins,Norte,14799,1292.07,270719.74,18293.11
Municipio SC-171,SC,Santa Catarina,Sul,4549,2460.13,154493.45,33962.07
Municipio CE-123,CE,Ceará,Nordeste,40493,589.76,314798.68,7774.15
Municipio BA-234,BA,Bahia,Nordeste,31267,603.72,247014.32,7900.16
Municipio PR-210,PR,Paraná,Sul,6348,2397.82,235668.72,37124.88
Municipio RS-229,RS,Rio Grande do Sul,Sul,6713,2181.47,249262.59,37131.33
Municipio PR-368,PR,Paraná,Sul,91480,1105.46,1685151.98,18420.99
Municipio MG-414,MG,Minas Gerais,Sudeste,17802,1279.26,380616.26,21380.53
Municipio MG-673,MG,Minas Gerais,Sudeste,17588,1533.73,473283.31,26909.44
Municipio GO-031,GO,Goiás,Centro-Oeste,5813,1812.07,182948.63,31472.33
Municipio PA-103,PA,Pará,Norte,3281,1252.07,54747.4,16686.19
Municipio MG-282,MG,Minas Gerais,Sudeste,2945,2380.06,134404.06,45638.05
Municipio MG-532,MG,Minas Gerais,Sudeste,17559,1207.54,317901.74,18104.77
Municipio AL-073,AL,Alagoas,Nordeste,20547,1211.82,298010.63,14503.85
Municipio MG-721,MG,Minas Gerais,Sudeste,11719,2189.18,325172.87,27747.49
Municipio ES-054,ES,Espírito Santo,Sudeste,1078,1383.51,28608.7,26538.68
Municipio SP-203,SP,São Paulo,Sudeste,3593,1730.53,67715.3,18846.45
Municipio PR-043,PR,Paraná,Sul,17916,1822.93,444975.55,24836.77
Municipio PB-144,PB,Paraíba,Nordeste,3598,721.55,34617.63,9621.35
Municipio MG-293,MG,Minas Gerais,Sudeste,1695,1381.59,27060.62,15964.97
Municipio MG-706,MG,Minas Gerais,Sudeste,23047,1721.24,561946.43,24382.63
Municipio MT-033,MT,Mato Grosso,Centro-Oeste,35581,1370.43,817268.41,22969.24
Municipio MG-539,MG,Minas Gerais,Sudeste,23348,1579.09,587410.27,25158.91
Municipio BA-160,BA,Bahia,Nordeste,5425,1083.65,101800.27,18765.03
Municipio MA-143,MA,Maranhão,Nordeste,3665,814.07,36216.08,9881.6
Municipio MG-727,MG,Minas Gerais,Sudeste,10806,1763.47,338521.06,31327.14
Municipio MG-466,MG,Minas Gerais,Sudeste,46334,1719.47,1053431.9,22735.61
Municipio BA-280,BA,Bahia,Nordeste,11584,620.3,132777.71,11462.16
Municipio GO-048,GO,Goiás,Centro-Oeste,21813,1658.05,558329.32,25596.17
Municipio TO-135,TO,Tocantins,Norte,4475,596.65,42575.53,9514.08
Municipio RO-021,RO,Rondônia,Norte,32022,924.83,551715.37,17229.26
Municipio MG-315,MG,Minas Gerais,Sudeste,18211,1739.74,443928.83,24376.96
Municipio BA-133,BA,Bahia,Nordeste,79951,864.0,947570.86,11851.9
Municipio SP-119,SP,São Paulo,Sudeste,13484,1352.74,224313.6,16635.54
Municipio BA-171,BA,Bahia,Nordeste,12400,1221.78,185160.31,14932.28
Municipio PI-201,PI,Piauí,Nordeste,1230,985.55,18102.84,14717.76
Municipio SP-125,SP,São Paulo,Sudeste,32946,1309.63,536742.97,16291.6
Municipio RJ-045,RJ,Rio de Janeiro,Sudeste,7943,1299.53,140446.18,17681.76
Municipio SC-021,SC,Santa Catarina,Sul,5854,2067.94,217974.67,37235.17
Municipio AM-014,AM,Amazonas,Norte,17747,1275.92,359164.45,20238.04
Municipio SP-593,SP,São Paulo,Sudeste,8675,1508.35,193572.18,22313.8
Municipio ES-057,ES,Espírito Santo,Sudeste,5435,1178.17,70574.42,12985.17
Municipio PR-157,PR,Paraná,Sul,7534,2064.66,290932.75,38615.97
Municipio RS-289,RS,Rio Grande do Sul,Sul,14924,1669.65,367973.95,24656.52
Municipio SC-104,SC,Santa Catarina,Sul,4435,1143.62,96170.24,21684.38
Municipio CE-072,CE,Ceará,Nordeste,3591,998.95,58985.79,16426.01
Municipio PR-258,PR,Paraná,Sul,4451,1272.37,94177.34,21158.69
Municipio ES-073,ES,Espírito Santo,Sudeste,22607,2416.09,654493.14,28950.91
Municipio PI-020,PI,Piauí,Nordeste,13973,1075.97,259509.22,18572.19
Municipio PR-292,PR,Paraná,Sul,3125,1625.21,85140.41,27244.93
Municipio PA-065,PA,Pará,Norte,18024,890.29,268804.93,14913.72
Municipio RS-214,RS,Rio Grande do Sul,Sul,18096,2206.7,479419.12,26493.1
Municipio PR-315,PR,Paraná,Sul,3375,2455.92,147357.66,43661.53
Municipio GO-078,GO,Goiás,Centro-Oeste,67595,1667.81,1962248.33,29029.49
Municipio SP-373,SP,São Paulo,Sudeste,9343,1802.81,321080.87,34365.93
Municipio PI-139,PI,Piauí,Nordeste,4023,1060.96,55350.3,13758.46
Municipio CE-037,CE,Ceará,Nordeste,10633,957.96,160064.27,15053.54
Municipio MA-191,MA,Maranhão,Nordeste,13628,906.4,184981.78,13573.66
Municipio TO-138,TO,Tocantins,Norte,36530,1142.11,627895.85,17188.5
Municipio RS-363,RS,Rio Grande do Sul,Sul,2556,2334.23,67773.7,26515.53
Municipio PI-138,PI,Piauí,Nordeste,4104,1127.43,65773.3,16026.63
Municipio SP-232,SP,São Paulo,Sudeste,17236,1009.78,245573.82,14247.73
Municipio MG-794,MG,Minas Gerais,Sudeste,2945,2143.26,109898.83,37317.09
Municipio PA-073,PA,Pará,Norte,14761,1002.78,169636.12,11492.18
Municipio SE-075,SE,Sergipe,Nordeste,2024,968.39,23718.96,11718.85
Municipio PI-121,PI,Piauí,Nordeste,8666,1293.39,201648.66,23268.94
Municipio SP-166,SP,São Paulo,Sudeste,60713,1649.14,1919612.62,31617.82
Municipio MG-798,MG,Minas Gerais,Sudeste,8669,2259.14,353773.06,40808.98
Municipio BA-106,BA,Bahia,Nordeste,2021,557.95,17769.88,8792.62
Municipio ES-072,ES,Espírito Santo,Sudeste,2292,2471.69,75162.33,32793.34
Municipio SC-186,SC,Santa Catarina,Sul,4667,1043.63,65683.42,14074.01
Municipio MG-445,MG,Minas Gerais,Sudeste,3320,1253.24,71240.51,21457.98
Municipio PR-319,PR,Paraná,Sul,14772,1237.97,284746.59,19276.1
Municipio ES-029,ES,Espírito Santo,Sudeste,11560,1864.04,340858.73,29486.05
Municipio SP-385,SP,São Paulo,Sudeste,48147,2053.28,1100911.47,22865.63
Municipio SP-491,SP,São Paulo,Sudeste,25498,1364.58,615624.04,24144.01
Municipio SP-213,SP,São Paulo,Sudeste,6899,1088.94,89520.21,12975.82
Municipio RS-033,RS,Rio Grande do Sul,Sul,4443,2538.34,166485.95,37471.52
Municipio MS-025,MS,Mato Grosso do Sul,Centro-Oeste,79628,2003.96,2185536.95,27446.84
Municipio PR-048,PR,Paraná,Sul,9325,1697.74,207126.22,22211.93
Municipio RS-193,RS,Rio Grande do Sul,Sul,89984,2312.92,2831116.38,31462.44
Municipio SP-527,SP,São Paulo,Sudeste,8278,2251.99,206726.75,24973.03
Municipio TO-117,TO,Tocantins,Norte,83637,1427.91,2222304.2,26570.83
Municipio CE-011,CE,Ceará,Nordeste,34576,1018.79,613350.69,17739.2
Municipio RS-242,RS,Rio Grande do Sul,Sul,25628,1553.93,497217.19,19401.33
Municipio MG-774,MG,Minas Gerais,Sudeste,1312,2133.93,38127.5,29060.59
Municipio BA-011,BA,Bahia,Nordeste,16272,780.8,186850.33,11482.94
Municipio PE-133,PE,Pernambuco,Nordeste,5546,810.53,80605.38,14533.97
Municipio MG-098,MG,Minas Gerais,Sudeste,3430,2262.34,122272.77,35648.04
Municipio PA-027,PA,Pará,Norte,6550,621.1,77926.05,11897.11
Municipio MA-085,MA,Maranhão,Nordeste,8907,546.63,81622.29,9163.84
Municipio PI-193,PI,Piauí,Nordeste,6046,778.78,66807.44,11049.86
Municipio PB-045,PB,Paraíba,Nordeste,6943,919.91,105914.55,15254.87
Municipio PR-350,PR,Paraná,Sul,9418,1201.89,185365.93,19682.09
Municipio MA-113,MA,Maranhão,Nordeste,4109,828.08,47380.04,11530.8
Municipio SP-089,SP,São Paulo,Sudeste,2656,1230.67,43598.12,16414.95
Municipio AL-088,AL,Alagoas,Nordeste,6361,723.68,67157.29,10557.66
Municipio PI-211,PI,Piauí,Nordeste,18147,606.08,124899.28,6882.64
Municipio MG-438,MG,Minas Gerais,Sudeste,11274,1670.52,238465.51,21151.81
Municipio PI-192,PI,Piauí,Nordeste,6247,1138.41,105483.46,16885.46
Municipio PI-047,PI,Piauí,Nordeste,11701,534.42,96690.82,8263.47
Municipio PI-015,PI,Piauí,Nordeste,408124,762.51,5631888.2,13799.45
Municipio PA-078,PA,Pará,Norte,24279,641.27,255957.98,10542.36
Municipio PA-094,PA,Pará,Norte,6107,694.13,53961.92,8836.08
Municipio RS-068,RS,Rio Grande do Sul,Sul,8800,1301.87,179626.82,20412.14
