municipio,uf,estado,regiao,populacao,renda_media_mensal,pib_anual_mil_reais,pib_per_capita_reais
Cachoeira Bonito do Campo,SP,São Paulo,Sudeste,58427,1138.43,720817.75,12337.07
Serra Horizonte do Campo,MG,Minas Gerais,Sudeste,10944,1059.99,163424.91,14932.83
Ipê União,RN,Rio Grande do Norte,Nordeste,25742,762.77,367194.41,14264.41
Nova Real do Campo,RN,Rio Grande do Norte,Nordeste,7712,1146.64,167397.17,21706.06
Lagoa dos Campos,PI,Piauí,Nordeste,19251,880.64,316326.49,16431.69
Nova Azul do Cerrado,PR,Paraná,Sul,3764,2508.24,114912.07,30529.24
Cruz Esperança Maior,RS,Rio Grande do Sul,Sul,8147,2521.82,372992.55,45782.81
Aracê Horizonte Menor,GO,Goiás,Centro-Oeste,14874,1769.04,334776.89,22507.52
Novo União das Palmeiras,SP,São Paulo,Sudeste,7368,2117.26,180330.72,24474.85
Barra Formosa,SP,São Paulo,Sudeste,15635,2132.12,471791.43,30175.34
Coração Bonita das Palmeiras,RN,Rio Grande do Norte,Nordeste,2009,572.28,16025.66,7976.93
Lagoa do Vale Colonial,SP,São Paulo,Sudeste,11775,2081.65,432131.8,36699.09
Pinheiro Belo Paulista,PR,Paraná,Sul,50610,1282.64,1130612.05,22339.7
Porto Vista do Cerrado,MG,Minas Gerais,Sudeste,3021,1448.75,61949.5,20506.29
Monte Grande do Cerrado,MG,Minas Gerais,Sudeste,31652,1857.9,656692.86,20747.28
Alto União Maior,AL,Alagoas,Nordeste,6345,753.61,64585.17,10178.91
Ipê da Serra do Campo,RS,Rio Grande do Sul,Sul,8858,2033.09,296989.16,33527.79
Santa Formosa Menor,RN,Rio Grande do Norte,Nordeste,16262,722.64,199631.06,12275.92
Rio Esperança,AL,Alagoas,Nordeste,18063,1268.33,307067.28,16999.79
Vale Bonito de Minas,TO,Tocantins,Norte,16577,715.31,227431.96,13719.73
Pinheiro União das Palmeiras,MT,Mato Grosso,Centro-Oeste,8155,1402.52,216115.85,26501.02
Nova do Sul do Campo,PR,Paraná,Sul,37872,2199.73,1508563.04,39833.2
Vila Claro do Cerrado,PB,Paraíba,Nordeste,6785,1133.22,109861.12,16191.76
Monte Horizonte da Mata,MA,Maranhão,Nordeste,120965,700.9,1136204.28,9392.83
Cruz Alegre do Leste,SP,São Paulo,Sudeste,5492,1590.44,136205.52,24800.71
Lagoa do Sul do Oeste,PB,Paraíba,Nordeste,30551,583.78,253037.56,8282.46
Boa Belo do Cerrado,BA,Bahia,Nordeste,6254,887.94,103598.04,16565.08
Rio Horizonte do Cerrado,MG,Minas Gerais,Sudeste,1578,1554.63,35782.46,22675.83
Santa Preto das Palmeiras,SP,São Paulo,Sudeste,11409,1731.96,306830.44,26893.72
Boa União das Palmeiras,TO,Tocantins,Norte,22638,1297.54,531308.17,23469.75
Boa Bonito Central,MA,Maranhão,Nordeste,11906,1180.93,164226.43,13793.59
Pinheiro dos Campos,PR,Paraná,Sul,3108,2158.32,103791.54,33394.96
Nova Aurora do Cerrado,MA,Maranhão,Nordeste,23919,1008.85,457757.93,19137.84
Monte Dourado Maior,BA,Bahia,Nordeste,17918,1099.86,365238.23,20383.87
Vila do Vale Central,CE,Ceará,Nordeste,3601,768.38,30244.07,8398.8
Palmeira Horizonte Colonial,BA,Bahia,Nordeste,2175,1296.15,38664.33,17776.7
Vale União das Palmeiras,RS,Rio Grande do Sul,Sul,10116,2157.21,404995.85,40035.18
Santa Belo das Palmeiras,SP,São Paulo,Sudeste,3116,2179.17,89437.94,28702.8
Novo Belo do Campo,RJ,Rio de Janeiro,Sudeste,132523,1550.58,3803161.19,28698.12
Novo Novo da Mata,PA,Pará,Norte,9228,1155.58,153576.86,16642.49
Porto Esperança do Oeste,MG,Minas Gerais,Sudeste,5336,1933.86,167174.49,31329.55
Barra Bonito das Palmeiras,RS,Rio Grande do Sul,Sul,12227,1485.02,306503.2,25067.74
Rio Feliz,MG,Minas Gerais,Sudeste,5005,2341.54,177463.96,35457.33
Vale Bonito,RS,Rio Grande do Sul,Sul,1371,1716.56,33091.04,24136.43
Santa do Sul do Campo,SP,São Paulo,Sudeste,20050,1546.22,488637.07,24370.93
Rio da Serra Paulista,RS,Rio Grande do Sul,Sul,6475,2100.44,162494.43,25095.66
Campo Claro Central,GO,Goiás,Centro-Oeste,25947,2288.41,924809.39,35642.25
Lagoa Grande,SC,Santa Catarina,Sul,72730,1594.09,1850951.7,25449.63
Ipê Dourado Paulista,SP,São Paulo,Sudeste,37176,1525.38,867990.15,23348.13
Santo Redonda,MG,Minas Gerais,Sudeste,27052,1676.25,801225.56,29617.98
Vila Feliz,PB,Paraíba,Nordeste,3132,797.97,32299.2,10312.64
Campo Horizonte Maior,AM,Amazonas,Norte,22332,1152.96,425758.31,19064.94
Novo Claro Menor,MG,Minas Gerais,Sudeste,46798,1767.06,1349942.02,28846.15
São Belo da Mata,PB,Paraíba,Nordeste,14191,927.55,202215.26,14249.54
Boa Real Menor,MA,Maranhão,Nordeste,51641,604.38,580812.24,11247.11
Pinheiro Bonita da Mata,BA,Bahia,Nordeste,18114,549.66,183242.88,10116.09
Bela da Serra da Mata,MG,Minas Gerais,Sudeste,45939,1050.96,669494.72,14573.56
Aracê Aurora do Cerrado,AL,Alagoas,Nordeste,7239,919.49,113884.77,15732.11
Porto Vista do Leste,SE,Sergipe,Nordeste,5923,1104.79,93516.76,15788.75
Alto dos Campos do Campo,RS,Rio Grande do Sul,Sul,5475,1246.83,98695.21,18026.52
Alto Grande Central,PR,Paraná,Sul,17947,1777.16,412490.44,22983.81
Santo Verde do Cerrado,RS,Rio Grande do Sul,Sul,39402,1512.86,901884.04,22889.3
Novo Bonito de Minas,PB,Paraíba,Nordeste,34956,796.93,498838.77,14270.48
Aracê dos Campos Colonial,GO,Goiás,Centro-Oeste,1041,1198.61,22235.48,21359.73
Monte Bonita das Palmeiras,RN,Rio Grande do Norte,Nordeste,42537,872.06,487243.11,11454.57
Aracê Azul do Oeste,MA,Maranhão,Nordeste,11100,1087.79,163843.47,14760.67
Novo Feliz Maior,MG,Minas Gerais,Sudeste,14920,2260.43,394036.56,26409.96
Santa da Serra das Palmeiras,RJ,Rio de Janeiro,Sudeste,3764,1093.24,77162.2,20500.05
Nova Bonita,MG,Minas Gerais,Sudeste,9192,2231.81,304803.87,33159.69
Porto da Serra do Cerrado,SP,São Paulo,Sudeste,9218,2365.31,312887.38,33943.09
Coração Alegre Paulista,GO,Goiás,Centro-Oeste,108868,2289.65,3896629.15,35792.24
Ribeirão Claro do Cerrado,SP,São Paulo,Sudeste,6728,1898.15,189335.05,28141.36
Cachoeira Branco do Campo,MG,Minas Gerais,Sudeste,32208,1095.59,414350.81,12864.84
Palmeira Novo Colonial,AM,Amazonas,Norte,5530,582.8,36443.67,6590.18
Coração Esperança Central,MA,Maranhão,Nordeste,5661,1092.27,67959.36,12004.83
Novo do Vale do Oeste,RN,Rio Grande do Norte,Nordeste,780,783.87,9876.15,12661.73
Santa do Vale das Palmeiras,MT,Mato Grosso,Centro-Oeste,2118,1194.34,32142.56,15175.9
Ipê Novo Menor,SE,Sergipe,Nordeste,6495,1164.17,86903.72,13380.1
Barra Verde das Palmeiras,MS,Mato Grosso do Sul,Centro-Oeste,12474,1705.03,386554.16,30988.79
Pinheiro Redonda Menor,GO,Goiás,Centro-Oeste,44023,1226.67,644969.71,14650.74
Monte do Sul das Palmeiras,SC,Santa Catarina,Sul,10640,2354.48,425568.23,39997.01
São Branco,MG,Minas Gerais,Sudeste,16920,1540.0,448008.81,26478.06
Barra Feliz Colonial,BA,Bahia,Nordeste,4273,946.73,69610.7,16290.83
Rio Redonda de Minas,AM,Amazonas,Norte,4886,694.48,53458.42,10941.14
Aracê Verde Colonial,CE,Ceará,Nordeste,3263,936.24,51822.66,15881.91
Novo Alegre Colonial,MA,Maranhão,Nordeste,6039,778.95,51626.65,8548.87
Monte Formosa Central,RS,Rio Grande do Sul,Sul,9127,2547.79,286689.06,31411.09
Santa Azul das Palmeiras,AL,Alagoas,Nordeste,9917,645.36,93031.25,9380.99
Cruz Alegre do Cerrado,AL,Alagoas,Nordeste,9928,758.14,122232.91,12311.94
Rio Novo Colonial,SP,São Paulo,Sudeste,4903,2375.28,178801.87,36467.85
Santo Bonita de Minas,MG,Minas Gerais,Sudeste,4206,2402.91,131201.45,31193.88
Porto União,RJ,Rio de Janeiro,Sudeste,11498,2075.3,445385.67,38735.93
Campo das Flores do Oeste,PA,Pará,Norte,19902,1046.17,262528.03,13191.04
Santa Aurora do Oeste,RN,Rio Grande do Norte,Nordeste,267427,1187.03,3815046.31,14265.75
Barra Vitória do Campo,PB,Paraíba,Nordeste,2198,563.95,16997.96,7733.38
Ribeirão Bonita Maior,MG,Minas Gerais,Sudeste,2389,1809.34,65293.32,27330.82
Pinheiro Branco Central,GO,Goiás,Centro-Oeste,10450,1669.31,326214.83,31216.73
Nova Bonito,MS,Mato Grosso do Sul,Centro-Oeste,32572,993.04,458680.43,14082.05
Santo das Flores de Minas,PE,Pernambuco,Nordeste,2053,760.98,21351.17,10399.99
Alto do Sul do Campo,RN,Rio Grande do Norte,Nordeste,26524,788.42,234042.85,8823.81
Novo da Serra do Campo,MG,Minas Gerais,Sudeste,1559,2096.26,50374.61,32312.13
Bela do Sul Menor,MG,Minas Gerais,Sudeste,9391,1496.16,195446.42,20812.1
Monte do Vale Maior,GO,Goiás,Centro-Oeste,10468,1332.85,242310.94,23147.78
Campo União de Minas,MG,Minas Gerais,Sudeste,4261,1411.81,84825.89,19907.51
Ribeirão Redonda Central,MG,Minas Gerais,Sudeste,2447,2138.44,67357.21,27526.44
Novo Aurora do Cerrado,MT,Mato Grosso,Centro-Oeste,20092,2135.68,613726.66,30545.82
Boa Bonita da Mata,PI,Piauí,Nordeste,9017,734.47,86065.63,9544.82
Rio da Serra do Leste,TO,Tocantins,Norte,111465,1347.9,2469857.01,22158.14
Alto Alegre Menor,BA,Bahia,Nordeste,13713,1151.71,223926.19,16329.48
Aracê Bonito Menor,SP,São Paulo,Sudeste,19672,1372.35,343899.95,17481.7
Cachoeira Aurora do Cerrado,PR,Paraná,Sul,93343,1994.37,3181622.89,34085.29
Vale Horizonte Paulista,PR,Paraná,Sul,9395,2047.11,361246.02,38450.88
Cachoeira União,MG,Minas Gerais,Sudeste,5232,1045.12,101096.94,19322.81
Nova Alegre da Mata,PE,Pernambuco,Nordeste,20780,1286.93,346785.11,16688.41
Vila Vitória,RS,Rio Grande do Sul,Sul,22104,1047.22,300587.49,13598.78
Palmeira Vista Paulista,RN,Rio Grande do Norte,Nordeste,7990,1207.11,105260.22,13173.99
Campo Claro,CE,Ceará,Nordeste,20096,757.7,233194.69,11604.04
Vale Claro da Mata,MG,Minas Gerais,Sudeste,8847,1737.06,204888.06,23159.04
Novo Real,RS,Rio Grande do Sul,Sul,2425,1471.66,66575.71,27453.9
Pinheiro Preto do Oeste,MG,Minas Gerais,Sudeste,54846,2125.49,1326882.88,24192.88
Monte União Central,RS,Rio Grande do Sul,Sul,28333,1063.05,500850.69,17677.29
Porto do Vale Menor,CE,Ceará,Nordeste,91214,597.01,1025647.63,11244.41
São Aurora Paulista,MG,Minas Gerais,Sudeste,3189,1683.58,59517.73,18663.45
Barra Belo do Cerrado,SP,São Paulo,Sudeste,26424,1851.24,605756.35,22924.48
Nova Preto de Minas,SC,Santa Catarina,Sul,11009,1411.81,203093.54,18447.96
Monte Belo Colonial,CE,Ceará,Nordeste,48101,786.05,625934.62,13012.92
Monte Grande do Leste,MG,Minas Gerais,Sudeste,3274,1383.37,56763.73,17337.73
Ribeirão da Serra das Palmeiras,BA,Bahia,Nordeste,24294,774.42,320705.06,13201.0
São Redonda Menor,TO,Tocantins,Norte,14057,819.52,136047.16,9678.25
Serra do Sul de Minas,SP,São Paulo,Sudeste,7052,1389.19,121722.16,17260.66
Palmeira Redonda Menor,AL,Alagoas,Nordeste,3514,798.11,50885.64,14480.83
Pinheiro Alegre Central,BA,Bahia,Nordeste,11505,922.87,200836.2,17456.43
Barra Redonda,RN,Rio Grande do Norte,Nordeste,33048,897.31,442347.62,13385.0
Serra Alegre da Mata,MG,Minas Gerais,Sudeste,4501,1922.34,149349.67,33181.44
Boa Aurora da Mata,RN,Rio Grande do Norte,Nordeste,9143,1292.21,157148.35,17187.83
Vale Real de Minas,MS,Mato Grosso do Sul,Centro-Oeste,10541,993.64,174224.34,16528.26
Serra Alegre Colonial,MG,Minas Gerais,Sudeste,6885,2453.27,292769.61,42522.82
Cruz Preto Paulista,SC,Santa Catarina,Sul,81103,2159.35,2805417.56,34590.8
Porto Branco,RJ,Rio de Janeiro,Sudeste,12104,1122.27,159837.24,13205.32
Serra Belo,MG,Minas Gerais,Sudeste,97240,1435.84,2388251.54,24560.38
Boa Branco Paulista,PR,Paraná,Sul,2721,1110.76,43348.78,15931.19
Palmeira Azul do Leste,SP,São Paulo,Sudeste,29726,1151.42,553621.02,18624.13
Barra Vitória Menor,PB,Paraíba,Nordeste,3686,1231.8,58938.15,15989.73
Monte Belo do Campo,MG,Minas Gerais,Sudeste,4317,2238.45,165327.27,38296.8
Aracê do Vale Paulista,MT,Mato Grosso,Centro-Oeste,35059,1164.83,507730.29,14482.17
Jaboti Preto Central,RS,Rio Grande do Sul,Sul,90698,1685.91,2490695.78,27461.42
Lagoa Alegre de Minas,MS,Mato Grosso do Sul,Centro-Oeste,31637,2086.56,1075549.98,33996.59
Nova Redonda do Leste,RS,Rio Grande do Sul,Sul,7943,2211.63,255089.77,32115.04
Alto Esperança,TO,Tocantins,Norte,10952,1112.76,204382.05,18661.62
Alto do Vale,AM,Amazonas,Norte,57555,910.45,865438.29,15036.72
Nova Dourado,RJ,Rio de Janeiro,Sudeste,4640,1607.73,100199.59,21594.74
Aracê dos Campos,ES,Espírito Santo,Sudeste,11458,1551.47,284867.72,24861.91
Vila Novo das Palmeiras,SP,São Paulo,Sudeste,3165,1887.37,66911.49,21141.07
Serra Verde Paulista,AL,Alagoas,Nordeste,15116,1225.5,272377.29,18019.14
Monte dos Campos do Leste,SC,Santa Catarina,Sul,3992,1144.62,86080.26,21563.19
Novo Bonito,SP,São Paulo,Sudeste,23163,1983.18,557663.52,24075.62
Monte Verde do Leste,MG,Minas Gerais,Sudeste,12131,2118.36,420095.19,34629.89
Nova Esperança do Oeste,GO,Goiás,Centro-Oeste,2810,2320.3,78030.52,27768.87
Cachoeira Bonita da Mata,PB,Paraíba,Nordeste,16676,979.16,218981.6,13131.54
Alto Feliz Maior,PR,Paraná,Sul,4408,1860.57,100706.37,22846.27
Cachoeira Alegre da Mata,MG,Minas Gerais,Sudeste,71193,1161.83,1389435.15,19516.46
São Vitória do Cerrado,MG,Minas Gerais,Sudeste,5006,1961.61,153955.3,30754.16
Santo Alegre das Palmeiras,MG,Minas Gerais,Sudeste,32327,1664.27,710496.59,21978.43
Campo União do Campo,SP,São Paulo,Sudeste,3243,1697.32,89882.23,27715.77
Novo Novo,PE,Pernambuco,Nordeste,22450,723.67,297150.13,13236.09
Bela Novo das Palmeiras,CE,Ceará,Nordeste,7371,963.18,127755.37,17332.16
Alto do Norte da Mata,RS,Rio Grande do Sul,Sul,2645,1221.0,60422.35,22843.99
Porto Vitória do Oeste,PA,Pará,Norte,27051,1306.06,429331.94,15871.2
Jaboti do Norte da Mata,RJ,Rio de Janeiro,Sudeste,9019,1293.4,137188.63,15211.07
Barra Bonito do Oeste,RS,Rio Grande do Sul,Sul,780,2304.68,22225.27,28493.94
Vila das Flores da Mata,BA,Bahia,Nordeste,6863,1236.94,160603.93,23401.42
Santa Claro,PB,Paraíba,Nordeste,37163,1115.78,712492.08,19172.08
Ribeirão Dourado de Minas,TO,Tocantins,Norte,6248,686.77,71009.21,11365.11
Lagoa Branco de Minas,PR,Paraná,Sul,17072,1982.54,398504.05,23342.55
Porto Redonda Paulista,PI,Piauí,Nordeste,58048,682.39,617022.97,10629.53
Novo Bonita Paulista,PE,Pernambuco,Nordeste,3471,595.91,30265.53,8719.54
Serra Horizonte do Oeste,RS,Rio Grande do Sul,Sul,24755,1862.01,758320.05,30633.01
Serra Belo Menor,SP,São Paulo,Sudeste,4384,2381.92,147989.45,33756.72
Nova Dourado Paulista,CE,Ceará,Nordeste,11166,962.77,127998.98,11463.28
Santo Redonda do Cerrado,TO,Tocantins,Norte,3758,860.33,55681.31,14816.74
Santa da Serra,TO,Tocantins,Norte,30363,1335.94,501214.97,16507.43
Novo Branco,SP,São Paulo,Sudeste,38762,1819.2,896501.05,23128.35
Ipê do Norte,PR,Paraná,Sul,2773,2092.1,110708.55,39923.75
Nova Preto do Cerrado,BA,Bahia,Nordeste,23753,1268.57,554851.1,23359.2
Bela dos Campos de Minas,ES,Espírito Santo,Sudeste,17394,1326.78,375385.81,21581.34
Lagoa Azul do Oeste,RN,Rio Grande do Norte,Nordeste,13419,896.69,171779.14,12801.19
Cachoeira Belo do Oeste,SP,São Paulo,Sudeste,42705,1129.7,737182.9,17262.22
Serra Novo da Mata,GO,Goiás,Centro-Oeste,4401,2027.17,124159.59,28211.68
Aracê Alegre,RS,Rio Grande do Sul,Sul,1538,1913.87,47416.25,30829.81
Coração Novo Maior,MA,Maranhão,Nordeste,1126,1253.99,25781.78,22896.79
Cachoeira Preto Colonial,PA,Pará,Norte,1665,1039.18,30236.44,18160.02
Vila dos Campos das Palmeiras,MG,Minas Gerais,Sudeste,4921,1984.94,114663.53,23300.86
Santa Vitória da Mata,RJ,Rio de Janeiro,Sudeste,21156,2406.24,614124.18,29028.37
Santo Belo de Minas,AL,Alagoas,Nordeste,12601,906.27,186028.25,14762.98
Novo Feliz do Oeste,SP,São Paulo,Sudeste,5380,990.74,66729.43,12403.24
Novo do Vale do Campo,PE,Pernambuco,Nordeste,20349,904.74,312534.45,15358.71
Coração Vitória Menor,MG,Minas Gerais,Sudeste,10104,1208.42,153094.52,15151.87
Bela Grande Paulista,MG,Minas Gerais,Sudeste,29572,2270.58,1010953.32,34186.17
Jaboti Bonita do Leste,MA,Maranhão,Nordeste,5998,1172.15,98161.87,16365.77
Novo do Sul do Leste,RS,Rio Grande do Sul,Sul,9175,1977.32,248464.41,27080.59
Campo Real Menor,SC,Santa Catarina,Sul,9844,1652.23,245800.69,24969.59
Santo da Serra,SC,Santa Catarina,Sul,26781,1643.4,803858.15,30015.99
Rio Redonda Menor,PB,Paraíba,Nordeste,7169,1305.31,142656.9,19899.14
Novo Alegre,MT,Mato Grosso,Centro-Oeste,10487,2081.52,393989.09,37569.28
Vale Aurora,SP,São Paulo,Sudeste,9351,2077.65,223808.46,23934.17
Nova Grande Colonial,AL,Alagoas,Nordeste,77130,596.04,642148.89,8325.54
Novo dos Campos,PR,Paraná,Sul,7081,1079.75,111670.57,15770.45
Barra Branco Menor,RN,Rio Grande do Norte,Nordeste,10101,596.37,66727.77,6606.06
Boa Dourado das Palmeiras,MG,Minas Gerais,Sudeste,20169,1259.91,448511.77,22237.68
Monte União das Palmeiras,SP,São Paulo,Sudeste,5085,2330.78,139469.79,27427.69
Nova do Sul do Oeste,PE,Pernambuco,Nordeste,11552,1298.16,187433.35,16225.19
Rio Bonito do Oeste,MA,Maranhão,Nordeste,8279,570.12,69476.4,8391.88
Novo Bonito do Leste,ES,Espírito Santo,Sudeste,12315,1473.7,294596.56,23921.77
Porto Vista das Palmeiras,GO,Goiás,Centro-Oeste,19090,1064.0,385886.13,20214.05
Coração Azul de Minas,MT,Mato Grosso,Centro-Oeste,69602,1247.43,1528295.25,21957.63
Aracê Branco,RJ,Rio de Janeiro,Sudeste,2018,1757.93,44816.28,22208.27
Bela Grande de Minas,PR,Paraná,Sul,9192,1735.98,252125.92,27428.84
Serra Feliz,PA,Pará,Norte,10885,1313.02,263860.99,24240.79
Jaboti Azul,BA,Bahia,Nordeste,3196,1210.54,66933.71,20942.96
Porto Esperança Menor,MA,Maranhão,Nordeste,21700,1189.17,354725.13,16346.78
Vale Claro Colonial,MG,Minas Gerais,Sudeste,8519,1299.81,131185.69,15399.19
Palmeira Bonito das Palmeiras,GO,Goiás,Centro-Oeste,37583,2037.75,1039680.83,27663.59
Porto Alegre Maior,MA,Maranhão,Nordeste,2474,800.95,25931.78,10481.72
Palmeira Bonita Central,GO,Goiás,Centro-Oeste,41638,983.49,572694.93,13754.14
Palmeira Bonito do Leste,PE,Pernambuco,Nordeste,15824,1221.68,295352.08,18664.82
Porto União Menor,PA,Pará,Norte,41307,786.14,533983.02,12927.18
Ipê Bonito do Campo,MG,Minas Gerais,Sudeste,5639,2185.71,208833.18,37033.73
Jaboti do Norte Central,PE,Pernambuco,Nordeste,7255,1126.11,155171.34,21388.19
Rio Belo Colonial,RS,Rio Grande do Sul,Sul,19480,1746.09,610478.96,31338.76
Cachoeira Alegre,SP,São Paulo,Sudeste,5939,2287.36,167470.08,28198.36
Novo Azul Maior,PB,Paraíba,Nordeste,4864,1105.07,69578.77,14304.85
Nova Claro Central,PI,Piauí,Nordeste,20031,1270.17,421261.27,21030.47
Pinheiro Azul Menor,PB,Paraíba,Nordeste,6809,591.57,60594.28,8899.15
Novo Vista da Mata,MG,Minas Gerais,Sudeste,14841,2077.03,356434.04,24016.85
Nova Alegre Colonial,RN,Rio Grande do Norte,Nordeste,30090,1265.92,684274.91,22740.94
Santa Claro Central,SP,São Paulo,Sudeste,3467,1948.66,79612.9,22963.05
Cachoeira Dourado de Minas,RN,Rio Grande do Norte,Nordeste,26699,940.12,432241.83,16189.44
Nova Belo,SC,Santa Catarina,Sul,9729,1991.03,336014.9,34537.46
Santa Alegre do Campo,SP,São Paulo,Sudeste,1659,2416.35,65008.68,39185.46
Serra Aurora das Palmeiras,PB,Paraíba,Nordeste,3013,987.33,53030.01,17600.4
Santa Branco,PB,Paraíba,Nordeste,19952,773.3,270160.27,13540.51
Pinheiro Real Maior,RS,Rio Grande do Sul,Sul,7939,1196.65,112272.94,14141.95
Lagoa Grande do Oeste,PA,Pará,Norte,19218,1339.54,480317.14,24993.09
Campo Real do Oeste,CE,Ceará,Nordeste,7501,1197.91,123030.72,16401.91
Alto Bonito Colonial,RN,Rio Grande do Norte,Nordeste,5360,1149.12,73673.69,13745.09
Palmeira Vista das Palmeiras,PA,Pará,Norte,3509,1062.53,48966.04,13954.41
Palmeira do Norte do Leste,PR,Paraná,Sul,1482,2257.44,38697.06,26111.38
Aracê Dourado Maior,BA,Bahia,Nordeste,72308,803.31,997637.44,13797.05
Ribeirão das Flores das Palmeiras,MA,Maranhão,Nordeste,8458,1124.75,116937.34,13825.65
Santa Vitória do Leste,RS,Rio Grande do Sul,Sul,7635,1857.99,233197.72,30543.25
Lagoa Belo das Palmeiras,RS,Rio Grande do Sul,Sul,23961,1604.63,584665.31,24400.71
Lagoa Grande Menor,MG,Minas Gerais,Sudeste,13517,1692.2,408785.31,30242.31
Serra das Flores do Oeste,PR,Paraná,Sul,20216,1345.99,299231.65,14801.72
Porto Real das Palmeiras,SE,Sergipe,Nordeste,2499,1177.26,54269.28,21716.4
Cachoeira Preto do Leste,RS,Rio Grande do Sul,Sul,22311,2170.62,767938.05,34419.71
Cruz Esperança do Campo,MA,Maranhão,Nordeste,4993,691.7,54271.15,10869.45
Rio Branco Menor,AL,Alagoas,Nordeste,61902,666.2,603941.08,9756.41
Cachoeira Bonita das Palmeiras,RS,Rio Grande do Sul,Sul,5218,1444.79,105342.13,20188.22
Pinheiro Bonita,SP,São Paulo,Sudeste,25178,2443.7,897209.74,35634.67
Bela Feliz,RN,Rio Grande do Norte,Nordeste,17494,1111.43,332448.3,19003.56
Monte Vista Colonial,MA,Maranhão,Nordeste,5142,1169.89,95625.31,18596.91
Ipê União Maior,CE,Ceará,Nordeste,19808,779.67,291434.97,14712.99
Palmeira Dourado Paulista,RN,Rio Grande do Norte,Nordeste,29431,883.8,334488.03,11365.16
Cachoeira Branco Paulista,SP,São Paulo,Sudeste,6726,1010.02,89933.62,13371.04
Barra do Norte Maior,SC,Santa Catarina,Sul,12451,1577.39,368954.74,29632.54
Alto Formosa,PA,Pará,Norte,7342,1121.95,156235.33,21279.67
Serra Preto das Palmeiras,PR,Paraná,Sul,25105,1030.12,426556.56,16990.9
Bela Claro Colonial,BA,Bahia,Nordeste,3342,536.41,24056.25,7198.16
Novo das Flores do Campo,GO,Goiás,Centro-Oeste,1682,1959.82,61929.48,36818.95
Boa das Flores Menor,MG,Minas Gerais,Sudeste,105488,2049.83,3823753.28,36248.23
Jaboti Verde de Minas,SP,São Paulo,Sudeste,893,2357.77,24774.08,27742.53
Novo Alegre Paulista,SC,Santa Catarina,Sul,19797,1052.99,241511.95,12199.42
Monte Alegre de Minas,MG,Minas Gerais,Sudeste,2340,1197.99,36564.09,15625.68
Cachoeira do Sul,RS,Rio Grande do Sul,Sul,7873,2344.57,286577.28,36400.01
Alto União do Cerrado,MG,Minas Gerais,Sudeste,15873,1695.74,475388.3,29949.49
Vale do Sul,PR,Paraná,Sul,10556,1406.38,194559.12,18431.14
Campo Bonita do Oeste,RS,Rio Grande do Sul,Sul,11181,1447.8,262623.7,23488.39
Monte Bonito do Leste,RS,Rio Grande do Sul,Sul,2101,2303.66,52836.65,25148.33
Monte Vitória do Cerrado,MG,Minas Gerais,Sudeste,11088,2177.74,356679.4,32168.06
Bela Branco Paulista,PA,Pará,Norte,72601,1057.59,1469046.8,20234.53
Nova Grande,MT,Mato Grosso,Centro-Oeste,13591,1614.45,376744.08,27720.11
Bela Vista Paulista,RO,Rondônia,Norte,6202,1235.1,136071.21,21939.89
Alto Vista Maior,PR,Paraná,Sul,26801,1235.35,418408.26,15611.67
São Bonito do Oeste,SC,Santa Catarina,Sul,1330,1486.75,21567.06,16215.83
Vale Alegre do Leste,BA,Bahia,Nordeste,13876,926.38,187650.77,13523.41
Boa Aurora,SC,Santa Catarina,Sul,121497,1528.79,2140941.32,17621.35
Serra Vista Colonial,AM,Amazonas,Norte,6997,739.69,73660.36,10527.42
Monte do Vale do Leste,MS,Mato Grosso do Sul,Centro-Oeste,10895,990.34,121204.67,11124.8
Novo da Serra Maior,MA,Maranhão,Nordeste,50039,641.49,550618.32,11003.78
Lagoa do Vale do Oeste,SP,São Paulo,Sudeste,12403,1135.34,184186.79,14850.18
Serra Belo do Oeste,MG,Minas Gerais,Sudeste,8984,2145.66,301701.89,33582.13
Nova Feliz,PA,Pará,Norte,41799,1168.95,658025.3,15742.61
